https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.170107,application/pdf
https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.170117,application/pdf
https://royalsocietypublishing.org/doi/pdf/10.1098/rsif.2017.0151,application/pdf
